3684,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1967-01-01'}]"
3685,"[{'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '1965-03-05'}, {'certification': '13', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '2000-01-06'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1963-12-11'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1964-07-06'}]"
3693,"[{'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1966-03-25'}]"
3694,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1966-09-30'}]"
3695,"[{'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1968-12-31'}]"
3696,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1970-05-06'}]"
3697,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1972-01-01'}]"
3698,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1972-02-04'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1972-04-28'}]"
3699,"[{'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1972-06-30'}, {'certification': 'VM18', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1972-02-24'}]"
3700,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1973-01-01'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1973-01-01'}]"
3701,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1973-02-21'}]"
3703,"[{'certification': 'T', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1973-02-08'}]"
3716,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2000-11-03'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2000-08-23'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '2001-03-29'}]"
3717,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2005-08-28'}]"
3763,"[{'certification': 'NC-17', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1964-11-21'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '1964-11-21'}]"
3764,"[{'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '1960-11-23'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1962-11-26'}]"
3766,"[{'certification': 'NR', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1948-06-09'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1947-12-24'}, {'certification': 'e 12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1949-05-28'}, {'certification': '12 anos', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1949-01-01'}, {'certification': '', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1948-03-07'}]"
3767,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1946-02-14'}, {'certification': 'e 12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1948-03-27'}, {'certification': 'e 12', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1947-01-01'}, {'certification': '', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1947-01-31'}, {'certification': '12', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1946-05-27'}]"
3899,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1966-01-01'}]"
3901,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1986-10-06'}]"
3902,"[{'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2007-09-03'}, {'certification': '', 'iso_3166_1': 'IL', 'primary': False, 'release_date': '2007-10-01'}, {'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2007-12-07'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2007-12-05'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2007-12-05'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2008-06-19'}]"
3959,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1943-05-27'}]"
3960,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2007-01-11'}]"
3961,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1945-02-22'}]"
3962,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2007-11-01'}]"
3966,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1946-10-17'}]"
3967,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1946-04-04'}]"
3968,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1945-12-13'}]"
3969,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1947-10-16'}]"
3970,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1947-12-18'}]"
3976,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1947-01-09'}]"
3977,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1947-04-10'}]"
3978,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1948-06-03'}]"
3979,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1948-12-23'}]"
3980,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1986-04-11'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1986-12-10'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1986-11-28'}, {'certification': '18', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1986-04-16'}, {'certification': 'M', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1986-11-06'}, {'certification': '15', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1986-09-26'}]"
3981,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2000-12-13'}, {'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2000-12-15'}, {'certification': '12', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2001-02-02'}, {'certification': '12', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2001-02-14'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2001-02-15'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '2001-03-16'}, {'certification': 'T', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2001-02-09'}, {'certification': 'PG', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2001-01-08'}, {'certification': '12', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '2001-01-05'}, {'certification': '', 'iso_3166_1': 'NO', 'primary': False, 'release_date': '2001-04-06'}, {'certification': '', 'iso_3166_1': 'NZ', 'primary': False, 'release_date': '2001-01-11'}, {'certification': '', 'iso_3166_1': 'KR', 'primary': False, 'release_date': '2001-01-13'}, {'certification': '', 'iso_3166_1': 'AR', 'primary': False, 'release_date': '2001-01-18'}, {'certification': '', 'iso_3166_1': 'TW', 'primary': False, 'release_date': '2001-01-20'}, {'certification': '', 'iso_3166_1': 'SG', 'primary': False, 'release_date': '2001-01-24'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '2001-01-27'}, {'certification': '', 'iso_3166_1': 'IE', 'primary': False, 'release_date': '2001-02-02'}, {'certification': '', 'iso_3166_1': 'HK', 'primary': False, 'release_date': '2001-02-08'}, {'certification': '', 'iso_3166_1': 'MY', 'primary': False, 'release_date': '2001-02-08'}, {'certification': '', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2001-02-08'}, {'certification': '', 'iso_3166_1': 'PE', 'primary': False, 'release_date': '2001-02-08'}, {'certification': '', 'iso_3166_1': 'BE', 'primary': False, 'release_date': '2001-02-14'}, {'certification': '', 'iso_3166_1': 'CH', 'primary': False, 'release_date': '2001-02-15'}, {'certification': '', 'iso_3166_1': 'AT', 'primary': False, 'release_date': '2001-02-16'}, {'certification': '', 'iso_3166_1': 'IS', 'primary': False, 'release_date': '2001-02-16'}, {'certification': '', 'iso_3166_1': 'PL', 'primary': False, 'release_date': '2001-02-16'}, {'certification': '', 'iso_3166_1': 'TR', 'primary': False, 'release_date': '2001-02-23'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '2001-03-08'}, {'certification': '', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '2001-03-09'}, {'certification': '', 'iso_3166_1': 'LT', 'primary': False, 'release_date': '2001-03-09'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '2001-03-16'}, {'certification': '', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2001-03-23'}, {'certification': '', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '2001-03-29'}, {'certification': '', 'iso_3166_1': 'BG', 'primary': False, 'release_date': '2001-03-30'}, {'certification': '', 'iso_3166_1': 'FI', 'primary': False, 'release_date': '2001-03-30'}, {'certification': '', 'iso_3166_1': 'EE', 'primary': False, 'release_date': '2001-04-13'}, {'certification': '', 'iso_3166_1': 'IL', 'primary': False, 'release_date': '2001-04-19'}, {'certification': '', 'iso_3166_1': 'EG', 'primary': False, 'release_date': '2001-04-25'}, {'certification': '', 'iso_3166_1': 'IN', 'primary': False, 'release_date': '2001-05-18'}, {'certification': '', 'iso_3166_1': 'MX', 'primary': False, 'release_date': '2007-02-02'}, {'certification': '', 'iso_3166_1': 'PL', 'primary': False, 'release_date': '2001-05-20'}, {'certification': '', 'iso_3166_1': 'RU', 'primary': False, 'release_date': '2001-08-21'}]"
3982,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2007-09-04'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2007-09-04'}]"
3983,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2002-01-18'}]"
3984,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2007-03-24'}, {'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2007-02-13'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '2008-01-11'}]"
3985,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1949-10-01'}]"
3986,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1949-03-10'}]"
3987,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1950-04-13'}]"
3988,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1950-03-09'}]"
3989,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2004-10-11'}, {'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2004-10-14'}, {'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2004-10-11'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2005-05-13'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2005-01-14'}, {'certification': '14A', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '2004-10-15'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2004-12-30'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2005-03-09'}, {'certification': '15', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '2005-01-14'}, {'certification': 'MA15+', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2004-12-02'}, {'certification': '18', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '2004-10-10'}]"
4011,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1988-03-29'}, {'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1988-03-30'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1988-08-19'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1988-12-13'}, {'certification': '11', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1988-12-07'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1988-11-10'}, {'certification': 'M', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1988-09-08'}, {'certification': 'L', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1988-02-29'}, {'certification': 'APTA', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1998-07-22'}, {'certification': '15', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1988-08-19'}, {'certification': 'M/12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1989-01-27'}, {'certification': 'T', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1988-09-08'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1989-12-22'}, {'certification': '11', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1999-01-12'}, {'certification': '11', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2008-10-29'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2008-11-19'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2003-05-11'}]"
4012,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2001-01-19'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2001-10-10'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '2002-06-07'}]"
4023,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1982-02-10'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1982-02-09'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1982-05-27'}, {'certification': '', 'iso_3166_1': 'GF', 'primary': False, 'release_date': '1981-11-29'}]"
4024,"[{'certification': 'NR', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1961-05-25'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1961-06-25'}]"
4043,"[{'certification': 'NC-17', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1987-02-06'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1988-03-16'}]"
4044,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2001-04-11'}]"
4049,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1978-04-06'}]"
4050,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2005-01-20'}]"
4051,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1982-02-25'}]"
4073,"[{'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1974-02-06'}, {'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1974-03-03'}]"
4104,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1993-04-16'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1993-07-22'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1993-08-21'}, {'certification': '12', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1993-10-05'}]"
4105,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1989-09-22'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1989-12-14'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1990-01-26'}, {'certification': '16', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1990-01-26'}, {'certification': '14', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1989-09-22'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1989-12-06'}]"
4106,"[{'certification': '', 'iso_3166_1': 'RU', 'primary': False, 'release_date': '1998-08-15'}]"
4107,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2002-01-16'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2002-10-30'}, {'certification': '12세 관람가', 'iso_3166_1': 'KR', 'primary': False, 'release_date': '2004-06-18'}]"
4108,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2002-10-02'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2003-02-18'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2003-05-08'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2003-01-17'}, {'certification': '14A', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '2002-10-11'}, {'certification': '12', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2002-10-23'}, {'certification': 'M', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2003-02-18'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '2003-02-01'}, {'certification': '15', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2003-01-10'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2015-04-08'}, {'certification': '15', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2003-05-28'}, {'certification': '15', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2006-11-15'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2011-09-29'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2006-08-31'}]"
4110,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1987-05-15'}]"
4111,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1932-09-01'}]"
4112,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1933-02-25'}]"
4113,"[{'certification': '', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1951-02-12'}]"
4114,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1952-08-20'}]"
4132,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1973-05-15'}]"
4133,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2001-04-05'}, {'certification': 'M/16', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '2001-04-06'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2001-07-26'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2001-05-25'}, {'certification': 'R18+', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2001-04-04'}, {'certification': '', 'iso_3166_1': 'SG', 'primary': False, 'release_date': '2001-05-09'}, {'certification': '', 'iso_3166_1': 'IS', 'primary': False, 'release_date': '2001-05-10'}, {'certification': '', 'iso_3166_1': 'IL', 'primary': False, 'release_date': '2001-05-23'}, {'certification': '', 'iso_3166_1': 'IE', 'primary': False, 'release_date': '2001-05-24'}, {'certification': '', 'iso_3166_1': 'CO', 'primary': False, 'release_date': '2001-05-31'}, {'certification': '', 'iso_3166_1': 'AR', 'primary': False, 'release_date': '2001-06-06'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '2001-06-14'}, {'certification': '', 'iso_3166_1': 'NO', 'primary': False, 'release_date': '2001-07-05'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '2001-07-07'}, {'certification': '18+', 'iso_3166_1': 'RU', 'primary': False, 'release_date': '2001-07-11'}, {'certification': '16', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '2001-07-19'}, {'certification': '', 'iso_3166_1': 'CH', 'primary': False, 'release_date': '2001-07-25'}, {'certification': '', 'iso_3166_1': 'CL', 'primary': False, 'release_date': '2001-07-25'}, {'certification': '', 'iso_3166_1': 'AT', 'primary': False, 'release_date': '2001-07-26'}, {'certification': '', 'iso_3166_1': 'MX', 'primary': False, 'release_date': '2001-07-26'}, {'certification': '', 'iso_3166_1': 'FI', 'primary': False, 'release_date': '2001-08-02'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '2001-08-16'}, {'certification': '', 'iso_3166_1': 'LT', 'primary': False, 'release_date': '2001-08-23'}, {'certification': '', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2001-08-23'}, {'certification': '', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '2001-08-29'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2001-08-28'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '2001-09-14'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2001-09-18'}, {'certification': '', 'iso_3166_1': 'EE', 'primary': False, 'release_date': '2001-09-20'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2001-09-21'}, {'certification': '', 'iso_3166_1': 'TR', 'primary': False, 'release_date': '2001-09-20'}, {'certification': '', 'iso_3166_1': 'BE', 'primary': False, 'release_date': '2001-10-02'}, {'certification': '', 'iso_3166_1': 'PL', 'primary': False, 'release_date': '2001-10-04'}, {'certification': '', 'iso_3166_1': 'PE', 'primary': False, 'release_date': '2001-11-14'}, {'certification': '', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '2001-06-08'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2014-06-20'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2016-08-11'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2005-08-26'}]"
4134,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2006-03-23'}]"
4140,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2006-09-11'}]"
4141,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2007-07-26'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2007-09-20'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '2008-04-11'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2007-09-14'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2007-09-19'}, {'certification': '18', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '2007-12-27'}, {'certification': 'D', 'iso_3166_1': 'BG', 'primary': False, 'release_date': '2007-10-19'}, {'certification': '15', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '2008-03-07'}, {'certification': 'G', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '2007-09-07'}, {'certification': 'R18+', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2007-09-14'}, {'certification': '15', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '2007-11-29'}, {'certification': '16', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '2007-11-09'}, {'certification': '18', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '2007-10-31'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2008-01-21'}]"
4146,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1974-01-01'}]"
